district,school,num_applications
Residential District 04,28Q325,2
Residential District 04,07X500,12
Residential District 04,02M437,34
Residential District 04,29Q498,3
Residential District 04,02M605,15
Residential District 04,10X368,2
Residential District 04,02M544,3
Residential District 04,02M407,22
Residential District 04,07X334,6
Residential District 04,24Q530,3
Residential District 04,02M438,8
Residential District 04,06M211,25
Residential District 04,18K563,2
Residential District 04,02M529,11
Residential District 04,28Q350,2
Residential District 04,22K425,2
Residential District 04,21K540,3
Residential District 04,15K462,4
Residential District 04,14K071,2
Residential District 04,21K468,2
Residential District 04,10X374,12
Residential District 04,02M419,24
Residential District 04,02M425,19
Residential District 04,22K535,3
Residential District 04,21K559,2
Residential District 04,02M655,113
Residential District 04,30Q450,3
Residential District 04,08X530,2
Residential District 04,02M308,77
Residential District 04,14K586,3
Residential District 04,03M541,112
Residential District 04,02M427,13
Residential District 04,02M542,20
Residential District 04,02M392,92
Residential District 04,04M435,484
Residential District 04,02M280,33
Residential District 04,02M459,35
Residential District 04,02M439,145
Residential District 04,10X477,2
Residential District 04,01M509,15
Residential District 04,26Q435,2
Residential District 04,24Q585,3
Residential District 04,17K590,2
Residential District 04,28Q167,2
Residential District 04,12X248,3
Residential District 04,24Q520,3
Residential District 04,22K405,4
Residential District 04,08X312,3
Residential District 04,15K684,4
Residential District 04,02M418,117
Residential District 04,09X297,2
Residential District 04,09X252,2
Residential District 04,05M304,16
Residential District 04,12X242,6
Residential District 04,07X473,2
Residential District 04,02M432,39
Residential District 04,02M520,18
Residential District 04,02M412,59
Residential District 04,02M414,80
Residential District 04,02M376,79
Residential District 04,02M543,77
Residential District 04,09X350,2
Residential District 04,01M539,105
Residential District 04,11X513,1
Residential District 04,01M292,31
Residential District 04,14K474,2
Residential District 04,02M298,197
Residential District 04,04M495,352
Residential District 04,17K122,2
Residential District 04,08X320,2
Residential District 04,11X542,7
Residential District 04,02M408,19
Residential District 04,28Q310,2
Residential District 04,28Q680,3
Residential District 04,25Q241,2
Residential District 04,28Q687,149
Residential District 04,24Q600,3
Residential District 04,02M422,18
Residential District 04,08X293,2
Residential District 04,02M531,15
Residential District 04,02M580,11
Residential District 04,27Q475,2
Residential District 04,10X141,2
Residential District 04,24Q560,3
Residential District 04,27Q323,2
Residential District 04,09X404,2
Residential District 04,17K531,2
Residential District 04,08X559,2
Residential District 04,02M413,80
Residential District 04,17K543,2
Residential District 04,07X221,7
Residential District 04,03M859,7
Residential District 04,31R605,138
Residential District 04,02M139,50
Residential District 04,02M475,209
Residential District 04,02M519,40
Residential District 04,15K497,2
Residential District 04,10X445,192
Residential District 04,12X478,3
Residential District 04,02M260,40
Residential District 04,06M462,2
Residential District 04,03M403,71
Residential District 04,02M399,19
Residential District 04,14K478,3
Residential District 04,17K528,3
Residential District 04,02M600,62
Residential District 04,07X223,14
Residential District 04,10X237,2
Residential District 04,03M299,13
Residential District 04,12X521,2
Residential District 04,07X551,9
Residential District 04,02M135,13
Residential District 04,05M157,85
Residential District 04,03M402,45
Residential District 04,13K483,3
Residential District 04,14K454,3
Residential District 04,10X225,2
Residential District 04,28Q620,3
Residential District 04,05M670,50
Residential District 04,25Q525,14
Residential District 04,19K615,3
Residential District 04,02M533,29
Residential District 04,02M500,30
Residential District 04,07X495,8
Residential District 04,01M448,49
Residential District 04,02M305,25
Residential District 04,02M507,98
Residential District 04,13K527,2
Residential District 04,02M282,18
Residential District 04,02M551,13
Residential District 04,09X241,9
Residential District 04,20K609,2
Residential District 04,03M307,38
Residential District 04,13K350,3
Residential District 04,05M369,40
Residential District 04,02M316,15
Residential District 04,02M300,14
Residential District 04,02M449,227
Residential District 04,18K576,2
Residential District 04,03M415,39
Residential District 04,06M348,8
Residential District 04,10X243,2
Residential District 04,03M291,24
Residential District 04,08X558,1
Residential District 04,14K558,3
Residential District 04,14K561,3
Residential District 04,12X684,2
Residential District 04,08X282,2
Residential District 04,25Q285,2
Residential District 04,10X353,2
Residential District 04,28Q284,2
Residential District 04,04M610,159
Residential District 04,30Q286,2
Residential District 04,28Q896,2
Residential District 04,14K614,3
Residential District 04,09X568,7
Residential District 05,02M047,21
Residential District 05,06M540,242
Residential District 05,30Q301,6
Residential District 05,17K382,2
Residential District 05,32K403,3
Residential District 05,17K751,2
Residential District 05,09X365,9
Residential District 05,11X270,2
Residential District 05,02M546,129
Residential District 05,19K404,3
Residential District 05,30Q575,3
Residential District 05,24Q264,3
Residential District 05,19K618,3
Residential District 05,27Q309,3
Residential District 05,07X600,12
Residential District 05,32K554,2
Residential District 05,08X367,10
Residential District 05,02M630,64
Residential District 05,11X299,2
Residential District 05,27Q400,2
Residential District 05,14K610,3
Residential District 05,24Q610,6
Residential District 05,30Q580,11
Residential District 05,01M696,96
Residential District 05,24Q299,38
Residential District 05,02M411,124
Residential District 05,26Q495,2
Residential District 05,03M479,201
Residential District 05,13K595,3
Residential District 05,10X434,8
Residential District 05,13K670,3
Residential District 05,29Q313,3
Residential District 05,26Q415,2
Residential District 05,10X264,12
Residential District 05,11X290,2
Residential District 05,11X545,2
Residential District 05,08X432,1
Residential District 05,12X479,11
Residential District 05,09X260,37
Residential District 05,10X351,2
Residential District 05,09X227,2
Residential District 05,07X522,11
Residential District 05,09X324,9
Residential District 05,10X213,2
Residential District 05,12X511,2
Residential District 05,11X249,2
Residential District 05,10X439,11
Residential District 05,09X413,14
Residential District 05,11X253,2
Residential District 05,11X418,2
Residential District 05,09X412,8
Residential District 05,09X403,10
Residential District 05,11X265,2
Residential District 05,12X267,17
Residential District 05,09X525,7
Residential District 05,07X527,21
Residential District 05,08X349,2
Residential District 05,09X505,10
Residential District 05,10X284,2
Residential District 05,08X269,2
Residential District 05,10X546,6
Residential District 05,11X508,7
Residential District 05,15K448,2
Residential District 05,22K555,2
Residential District 05,23K493,3
Residential District 05,13K412,3
Residential District 05,15K423,3
Residential District 05,18K566,2
Residential District 05,16K498,3
Residential District 05,15K656,4
Residential District 05,13K439,2
Residential District 05,14K449,230
Residential District 05,14K488,3
Residential District 05,17K548,3
Residential District 05,13K430,266
Residential District 05,18K567,2
Residential District 05,32K556,2
Residential District 05,02M393,146
Residential District 05,07X548,33
Residential District 05,10X442,6
Residential District 05,04M555,397
Residential District 05,27Q262,3
Residential District 05,02M615,70
Residential District 05,06M293,127
Residential District 05,13K674,6
Residential District 05,24Q293,3
Residential District 05,17K600,3
Residential District 05,09X564,2
Residential District 05,15K519,3
Residential District 05,11X288,13
Residential District 05,05M362,244
Residential District 05,06M346,44
Residential District 05,07X427,25
Residential District 05,09X327,2
Residential District 05,31R450,3
Residential District 05,19K659,2
Residential District 05,10X440,2
Residential District 05,15K429,2
Residential District 05,10X549,2
Residential District 05,13K265,2
Residential District 05,09X329,7
Residential District 05,32K545,2
Residential District 05,09X231,2
Residential District 05,23K644,2
Residential District 05,29Q327,2
Residential District 05,05M148,52
Residential District 05,12X271,2
Residential District 05,19K409,2
Residential District 05,01M450,65
Residential District 05,14K477,2
Residential District 05,21K525,2
Residential District 05,02M416,177
Residential District 05,30Q258,3
Residential District 05,27Q334,3
Residential District 05,04M372,36
Residential District 05,02M294,96
Residential District 05,09X250,2
Residential District 05,21K572,2
Residential District 05,12X251,6
Residential District 05,02M303,113
Residential District 05,12X682,2
Residential District 05,02M288,149
Residential District 05,10X437,14
Residential District 05,10X438,10
