district,school,num_applications
Residential District 04,09X404,2
Residential District 04,02M413,59
Residential District 04,13K419,3
Residential District 04,07X221,16
Residential District 04,03M859,17
Residential District 04,02M139,29
Residential District 04,15K667,2
Residential District 04,31R460,3
Residential District 04,02M519,51
Residential District 04,15K497,2
Residential District 04,32K168,3
Residential District 04,32K549,2
Residential District 04,12X478,3
Residential District 04,02M260,32
Residential District 04,06M462,12
Residential District 04,03M403,66
Residential District 04,02M399,10
Residential District 04,17K528,2
Residential District 04,02M600,65
Residential District 04,07X223,21
Residential District 04,10X237,3
Residential District 04,03M299,9
Residential District 04,12X521,2
Residential District 04,07X551,2
Residential District 04,19K764,3
Residential District 04,02M135,20
Residential District 04,05M157,47
Residential District 04,03M402,35
Residential District 04,13K483,3
Residential District 04,10X225,2
Residential District 04,28Q620,3
Residential District 04,05M670,47
Residential District 04,25Q525,14
Residential District 04,19K615,3
Residential District 04,02M533,30
Residential District 04,02M500,37
Residential District 04,07X495,26
Residential District 04,01M448,55
Residential District 04,18K642,2
Residential District 04,02M305,18
Residential District 04,02M507,132
Residential District 04,13K527,3
Residential District 04,02M282,55
Residential District 04,02M551,23
Residential District 04,09X241,2
Residential District 04,20K609,3
Residential District 04,03M307,13
Residential District 04,05M369,44
Residential District 04,02M316,12
Residential District 04,02M300,16
Residential District 04,13K350,2
Residential District 04,02M449,199
Residential District 04,19K660,2
Residential District 04,03M415,57
Residential District 04,06M348,2
Residential District 04,10X243,2
Residential District 04,03M291,18
Residential District 04,08X558,2
Residential District 04,30Q445,3
Residential District 04,14K558,3
Residential District 04,12X684,8
Residential District 04,10X353,2
Residential District 04,04M610,140
Residential District 04,30Q286,2
Residential District 04,14K614,2
Residential District 04,09X568,2
Residential District 05,02M047,23
Residential District 05,14K610,3
Residential District 05,06M540,238
Residential District 05,21K410,3
Residential District 05,30Q301,17
Residential District 05,17K382,3
Residential District 05,18K637,3
Residential District 05,32K403,2
Residential District 05,17K751,3
Residential District 05,09X365,9
Residential District 05,11X270,3
Residential District 05,02M546,137
Residential District 05,19K404,3
Residential District 05,30Q575,3
Residential District 05,24Q264,3
Residential District 05,17K408,2
Residential District 05,19K618,3
Residential District 05,27Q309,3
Residential District 05,07X600,16
Residential District 05,32K554,3
Residential District 05,08X376,1
Residential District 05,08X367,3
Residential District 05,02M630,99
Residential District 05,11X299,2
Residential District 05,27Q400,3
Residential District 05,24Q610,6
Residential District 05,30Q580,14
Residential District 05,01M696,91
Residential District 05,24Q299,26
Residential District 05,02M411,150
Residential District 05,03M479,239
Residential District 05,13K595,3
Residential District 05,10X434,7
Residential District 05,13K670,9
Residential District 05,16K455,2
Residential District 05,10X264,9
Residential District 05,11X290,2
Residential District 05,08X432,2
Residential District 05,12X479,2
Residential District 05,09X260,40
Residential District 05,10X351,2
Residential District 05,09X227,7
Residential District 05,08X561,2
Residential District 05,07X522,8
Residential District 05,09X324,11
Residential District 05,10X213,9
Residential District 05,11X249,9
Residential District 05,10X439,11
Residential District 05,09X413,14
Residential District 05,11X418,7
Residential District 05,09X412,11
Residential District 05,09X403,2
Residential District 05,11X265,1
Residential District 05,12X267,12
Residential District 05,09X525,2
Residential District 05,07X527,20
Residential District 05,08X349,6
Residential District 05,09X505,26
Residential District 05,10X284,2
Residential District 05,08X269,2
Residential District 05,10X546,2
Residential District 05,11X508,2
Residential District 05,17K547,2
Residential District 05,22K555,3
Residential District 05,23K493,3
Residential District 05,13K412,4
Residential District 05,15K423,2
Residential District 05,16K498,8
Residential District 05,15K656,11
Residential District 05,17K745,2
Residential District 05,19K639,2
Residential District 05,14K488,3
Residential District 05,17K548,3
Residential District 05,21K690,2
Residential District 05,18K567,2
Residential District 05,32K556,2
Residential District 05,02M393,132
Residential District 05,26Q315,3
Residential District 05,07X548,16
Residential District 05,10X442,2
Residential District 05,04M555,343
Residential District 05,27Q262,2
Residential District 05,02M615,67
Residential District 05,06M293,141
Residential District 05,13K674,4
Residential District 05,24Q293,3
Residential District 05,17K600,3
Residential District 05,15K519,3
Residential District 05,11X288,11
Residential District 05,05M362,321
Residential District 05,06M346,78
Residential District 05,07X427,16
Residential District 05,09X327,8
Residential District 05,18K629,3
Residential District 05,31R450,3
Residential District 05,19K659,2
Residential District 05,10X440,15
Residential District 05,15K429,3
Residential District 05,10X549,6
Residential District 05,13K265,3
Residential District 05,09X329,3
Residential District 05,09X231,2
Residential District 05,23K644,2
Residential District 05,29Q327,2
Residential District 05,05M148,61
Residential District 05,12X271,2
Residential District 05,19K409,2
Residential District 05,01M450,71
Residential District 05,14K477,3
Residential District 05,25Q281,2
Residential District 05,21K525,3
Residential District 05,14K685,2
Residential District 05,02M416,137
Residential District 05,30Q258,3
Residential District 05,04M372,26
Residential District 05,02M294,89
Residential District 05,09X250,2
Residential District 05,12X251,2
Residential District 05,02M303,76
Residential District 05,12X682,1
Residential District 05,02M288,144
Residential District 05,10X437,20
Residential District 05,10X438,7
Residential District 05,20K490,2
Residential District 05,26Q430,3
Residential District 05,03M417,126
Residential District 05,30Q501,20
Residential District 05,05M499,196
Residential District 05,03M860,76
Residential District 05,09X517,6
Residential District 05,23K514,3
Residential District 05,29Q272,3
Residential District 05,13K605,3
Residential District 05,08X452,2
Residential District 05,13K594,2
Residential District 05,02M374,40
Residential District 05,06M552,29
Residential District 05,24Q485,2
Residential District 05,07X259,7
Residential District 05,11X455,12
Residential District 05,02M534,114
Residential District 05,07X670,10
Residential District 05,08X405,3
Residential District 05,04M680,81
Residential District 05,24Q550,4
Residential District 05,19K504,3
Residential District 05,28Q328,2
Residential District 05,27Q650,6
Residential District 05,11X544,3
Residential District 05,02M545,20
Residential District 05,10X565,2
Residential District 05,02M400,158
Residential District 05,06M423,3
Residential District 05,06M468,53
Residential District 05,02M420,90
Residential District 05,18K617,2
Residential District 05,03M492,91
Residential District 05,28Q690,2
Residential District 05,06M467,41
Residential District 05,06M463,36
Residential District 05,18K633,4
Residential District 05,17K546,2
Residential District 05,17K539,2
Residential District 05,10X433,2
Residential District 05,09X543,2
Residential District 05,17K537,2
Residential District 05,24Q267,2
Residential District 05,03M494,136
Residential District 05,11X275,2
Residential District 05,02M489,69
Residential District 05,02M296,63
Residential District 05,11X509,1
Residential District 05,21K348,2
Residential District 05,20K485,2
Residential District 05,12X550,1
Residential District 05,28Q325,1
Residential District 05,07X500,31
Residential District 05,02M437,32
Residential District 05,02M605,52
Residential District 05,10X368,2
Residential District 05,02M544,2
Residential District 05,02M407,23
Residential District 05,07X334,6
Residential District 05,24Q530,3
Residential District 05,17K524,2
Residential District 05,02M438,10
Residential District 05,06M211,104
Residential District 05,02M529,18
Residential District 05,22K425,2
Residential District 05,27Q480,3
Residential District 05,25Q425,2
Residential District 05,21K540,2
Residential District 05,15K462,10
Residential District 05,21K468,3
Residential District 05,10X374,9
Residential District 05,02M419,69
Residential District 05,02M425,23
Residential District 05,22K535,3
Residential District 05,02M655,63
Residential District 05,30Q450,3
Residential District 05,08X530,2
Residential District 05,02M308,74
Residential District 05,14K586,2
Residential District 05,03M541,208
Residential District 05,02M427,14
Residential District 05,02M542,31
Residential District 05,02M392,92
Residential District 05,04M435,280
Residential District 05,02M280,63
Residential District 05,02M459,25
Residential District 05,02M439,171
Residential District 05,10X477,2
Residential District 05,24Q585,3
Residential District 05,17K590,3
Residential District 05,28Q167,2
