district,school,num_applications
Residential District 04,32K168,2
Residential District 04,12X478,3
Residential District 04,02M260,55
Residential District 04,06M462,3
Residential District 04,19K953,2
Residential District 04,03M403,27
Residential District 04,02M399,9
Residential District 04,02M655,128
Residential District 04,14K478,3
Residential District 04,17K528,2
Residential District 04,02M600,58
Residential District 04,07X223,14
Residential District 04,10X237,2
Residential District 04,03M299,7
Residential District 04,07X551,6
Residential District 04,02M135,12
Residential District 04,05M157,77
Residential District 04,03M402,45
Residential District 04,13K483,3
Residential District 04,10X225,7
Residential District 04,28Q620,4
Residential District 04,05M670,28
Residential District 04,31R455,2
Residential District 04,25Q525,21
Residential District 04,19K615,3
Residential District 04,02M533,22
Residential District 04,02M500,18
Residential District 04,07X495,16
Residential District 04,01M448,39
Residential District 04,02M305,17
Residential District 04,02M507,72
Residential District 04,02M282,21
Residential District 04,02M551,15
Residential District 04,09X241,2
Residential District 04,03M307,11
Residential District 04,05M369,31
Residential District 04,02M316,4
Residential District 04,02M300,10
Residential District 04,02M449,133
Residential District 04,25Q240,2
Residential District 04,19K660,3
Residential District 04,03M415,82
Residential District 04,07X625,3
Residential District 04,06M348,9
Residential District 04,10X243,2
Residential District 04,03M291,27
Residential District 04,08X558,1
Residential District 04,30Q445,10
Residential District 04,21K620,3
Residential District 04,14K558,4
Residential District 04,12X684,3
Residential District 04,08X282,2
Residential District 04,19K510,2
Residential District 04,10X353,2
Residential District 04,28Q284,3
Residential District 04,04M610,136
Residential District 04,30Q286,2
Residential District 04,09X568,2
Residential District 05,02M047,15
Residential District 05,14K610,7
Residential District 05,06M540,219
Residential District 05,30Q301,6
Residential District 05,17K382,3
Residential District 05,18K637,3
Residential District 05,17K751,2
Residential District 05,09X365,7
Residential District 05,11X270,7
Residential District 05,02M546,89
Residential District 05,19K404,3
Residential District 05,30Q575,3
Residential District 05,24Q264,3
Residential District 05,17K408,3
Residential District 05,19K618,3
Residential District 05,27Q309,3
Residential District 05,07X600,34
Residential District 05,32K554,3
Residential District 05,08X376,2
Residential District 05,08X367,3
Residential District 05,02M630,105
Residential District 05,12X446,6
Residential District 05,17K646,2
Residential District 05,11X299,2
Residential District 05,24Q610,11
Residential District 05,30Q580,11
Residential District 05,01M696,81
Residential District 05,24Q299,18
Residential District 05,02M411,141
Residential District 05,03M479,222
Residential District 05,13K595,3
Residential District 05,10X434,2
Residential District 05,13K670,3
Residential District 05,10X264,11
Residential District 05,11X290,2
Residential District 05,08X432,2
Residential District 05,12X479,2
Residential District 05,09X260,19
Residential District 05,10X351,1
Residential District 05,09X227,10
Residential District 05,08X561,2
Residential District 05,07X522,14
Residential District 05,09X324,2
Residential District 05,10X213,7
Residential District 05,11X249,2
Residential District 05,10X439,6
Residential District 05,09X413,11
Residential District 05,11X418,2
Residential District 05,09X412,7
Residential District 05,09X403,2
Residential District 05,11X265,1
Residential District 05,12X267,2
Residential District 05,09X525,8
Residential District 05,07X527,29
Residential District 05,08X349,2
Residential District 05,09X505,20
Residential District 05,10X284,7
Residential District 05,08X269,9
Residential District 05,10X546,2
Residential District 05,11X508,6
Residential District 05,15K448,2
Residential District 05,13K412,3
Residential District 05,15K423,3
Residential District 05,16K498,3
Residential District 05,15K656,14
Residential District 05,17K745,2
Residential District 05,19K639,2
Residential District 05,14K488,3
Residential District 05,17K548,3
Residential District 05,21K690,3
Residential District 05,32K556,2
Residential District 05,02M393,98
Residential District 05,26Q315,3
Residential District 05,07X548,30
Residential District 05,10X442,9
Residential District 05,04M555,272
Residential District 05,02M615,51
Residential District 05,06M293,88
Residential District 05,13K674,8
Residential District 05,17K600,3
Residential District 05,09X564,2
Residential District 05,15K519,2
Residential District 05,11X288,8
Residential District 05,05M362,327
Residential District 05,06M346,75
Residential District 05,07X427,9
Residential District 05,09X327,8
Residential District 05,18K629,2
Residential District 05,31R450,3
Residential District 05,10X440,13
Residential District 05,15K429,7
Residential District 05,10X549,6
Residential District 05,13K265,3
Residential District 05,09X329,12
Residential District 05,32K545,2
Residential District 05,09X231,2
Residential District 05,23K644,3
Residential District 05,29Q327,2
Residential District 05,05M148,51
Residential District 05,12X271,2
Residential District 05,19K409,2
Residential District 05,01M450,23
Residential District 05,14K477,2
Residential District 05,21K525,2
Residential District 05,02M416,171
Residential District 05,30Q258,3
Residential District 05,04M372,32
Residential District 05,02M294,98
Residential District 05,09X250,2
Residential District 05,12X251,2
Residential District 05,19K502,3
Residential District 05,02M303,62
Residential District 05,12X682,2
Residential District 05,25Q460,3
Residential District 05,02M288,77
Residential District 05,10X437,23
Residential District 05,10X438,2
Residential District 05,28Q440,3
Residential District 05,01M458,2
Residential District 05,20K490,3
Residential District 05,03M417,87
Residential District 05,30Q501,43
Residential District 05,05M499,209
Residential District 05,03M860,93
Residential District 05,09X517,3
Residential District 05,27Q260,2
Residential District 05,23K514,3
Residential District 05,13K605,3
Residential District 05,02M374,68
Residential District 05,06M552,49
Residential District 05,24Q485,3
Residential District 05,07X259,15
Residential District 05,11X455,3
Residential District 05,02M534,87
Residential District 05,02M586,2
Residential District 05,07X670,26
Residential District 05,08X405,2
Residential District 05,04M680,77
Residential District 05,02M560,9
Residential District 05,24Q550,6
Residential District 05,27Q650,3
Residential District 05,11X544,3
Residential District 05,02M545,14
Residential District 05,10X565,2
Residential District 05,02M400,119
Residential District 05,06M423,2
Residential District 05,06M468,42
Residential District 05,02M420,69
Residential District 05,18K617,2
Residential District 05,03M492,55
Residential District 05,28Q690,3
Residential District 05,06M467,28
Residential District 05,06M463,29
Residential District 05,18K633,2
Residential District 05,10X433,2
Residential District 05,09X543,2
Residential District 05,17K537,3
Residential District 05,24Q267,2
Residential District 05,03M494,110
Residential District 05,11X275,3
Residential District 05,02M489,53
Residential District 05,02M296,24
Residential District 05,21K348,3
Residential District 05,20K485,2
Residential District 05,12X550,1
Residential District 05,07X500,20
Residential District 05,02M437,35
Residential District 05,29Q498,4
Residential District 05,02M605,49
Residential District 05,10X368,1
Residential District 05,02M544,2
Residential District 05,02M407,24
Residential District 05,07X334,9
Residential District 05,24Q530,3
Residential District 05,02M438,11
Residential District 05,24Q236,2
Residential District 05,10X342,2
Residential District 05,06M211,42
Residential District 05,02M529,20
Residential District 05,02M313,7
Residential District 05,22K425,2
Residential District 05,27Q480,3
Residential District 05,25Q425,8
Residential District 05,15K462,4
Residential District 05,14K071,2
Residential District 05,15K592,3
Residential District 05,21K468,2
Residential District 05,10X374,10
Residential District 05,02M419,27
Residential District 05,02M425,27
Residential District 05,22K535,4
Residential District 05,02M550,2
Residential District 05,21K559,3
Residential District 05,30Q450,3
Residential District 05,08X530,12
Residential District 05,01M515,3
Residential District 05,02M308,71
Residential District 05,14K586,2
Residential District 05,03M541,149
Residential District 05,02M427,17
Residential District 05,02M542,33
Residential District 05,02M392,95
Residential District 05,04M435,235
Residential District 05,02M280,33
Residential District 05,02M459,24
Residential District 05,02M439,131
Residential District 05,10X477,9
Residential District 05,24Q585,2
Residential District 05,29Q492,2
Residential District 05,17K590,2
Residential District 05,28Q167,3
Residential District 05,12X248,2
Residential District 05,24Q520,3
Residential District 05,22K405,4
Residential District 05,08X312,6
Residential District 05,15K684,4
Residential District 05,02M418,104
Residential District 05,09X297,2
Residential District 05,09X252,6
Residential District 05,05M304,89
Residential District 05,12X242,1
Residential District 05,07X473,8
Residential District 05,02M432,25
Residential District 05,02M520,6
Residential District 05,02M412,84
