,School District,School DBN,School Name,Category,Grade 9 Seats Available,Grade 9 Applicants,Grade 9 Offers,Grade 9 Seats Available - Notes
104832,30,30Q575,Academy of American Studies,Residential District 01,,s,s,
104833,30,30Q575,Academy of American Studies,Residential District 02,,19,s,
104834,30,30Q575,Academy of American Studies,Residential District 03,,10,s,
104835,30,30Q575,Academy of American Studies,Residential District 04,,s,s,
104836,30,30Q575,Academy of American Studies,Residential District 05,,s,s,
104837,30,30Q575,Academy of American Studies,Residential District 06,,s,s,
104838,30,30Q575,Academy of American Studies,Residential District 07,,s,s,
104839,30,30Q575,Academy of American Studies,Residential District 08,,11,s,
104840,30,30Q575,Academy of American Studies,Residential District 09,,10,s,
104841,30,30Q575,Academy of American Studies,Residential District 10,,7,s,
104842,30,30Q575,Academy of American Studies,Residential District 11,,12,s,
104843,30,30Q575,Academy of American Studies,Residential District 12,,10,s,
104844,30,30Q575,Academy of American Studies,Residential District 13,,10,s,
104845,30,30Q575,Academy of American Studies,Residential District 14,,31,s,
104846,30,30Q575,Academy of American Studies,Residential District 15,,10,s,
104847,30,30Q575,Academy of American Studies,Residential District 16,,s,s,
104848,30,30Q575,Academy of American Studies,Residential District 17,,s,s,
104849,30,30Q575,Academy of American Studies,Residential District 18,,s,s,
104850,30,30Q575,Academy of American Studies,Residential District 19,,15,s,
104851,30,30Q575,Academy of American Studies,Residential District 20,,s,s,
104852,30,30Q575,Academy of American Studies,Residential District 21,,s,s,
104853,30,30Q575,Academy of American Studies,Residential District 22,,s,s,
104854,30,30Q575,Academy of American Studies,Residential District 23,,s,s,
104855,30,30Q575,Academy of American Studies,Residential District 24,,791,68,
104856,30,30Q575,Academy of American Studies,Residential District 25,,56,s,
104857,30,30Q575,Academy of American Studies,Residential District 26,,17,s,
104858,30,30Q575,Academy of American Studies,Residential District 27,,60,s,
104859,30,30Q575,Academy of American Studies,Residential District 28,,146,24,
104860,30,30Q575,Academy of American Studies,Residential District 29,,41,s,
104861,30,30Q575,Academy of American Studies,Residential District 30,,1139,120,
104862,30,30Q575,Academy of American Studies,Residential District 32,,s,s,
104863,30,30Q575,Academy of American Studies,Residential District Unknown,,s,s,
90476,24,24Q264,Academy of Finance and Enterprise,Residential District 01,,s,s,
90477,24,24Q264,Academy of Finance and Enterprise,Residential District 02,,16,s,
90478,24,24Q264,Academy of Finance and Enterprise,Residential District 03,,6,s,
90479,24,24Q264,Academy of Finance and Enterprise,Residential District 04,,s,s,
90480,24,24Q264,Academy of Finance and Enterprise,Residential District 05,,s,s,
90481,24,24Q264,Academy of Finance and Enterprise,Residential District 06,,s,s,
90482,24,24Q264,Academy of Finance and Enterprise,Residential District 07,,s,s,
90483,24,24Q264,Academy of Finance and Enterprise,Residential District 08,,9,s,
90484,24,24Q264,Academy of Finance and Enterprise,Residential District 09,,s,s,
90485,24,24Q264,Academy of Finance and Enterprise,Residential District 10,,11,s,
90486,24,24Q264,Academy of Finance and Enterprise,Residential District 11,,15,s,
90487,24,24Q264,Academy of Finance and Enterprise,Residential District 12,,9,s,
90488,24,24Q264,Academy of Finance and Enterprise,Residential District 13,,8,s,
90489,24,24Q264,Academy of Finance and Enterprise,Residential District 14,,22,s,
90490,24,24Q264,Academy of Finance and Enterprise,Residential District 15,,7,s,
90491,24,24Q264,Academy of Finance and Enterprise,Residential District 16,,8,s,
90492,24,24Q264,Academy of Finance and Enterprise,Residential District 17,,7,s,
90493,24,24Q264,Academy of Finance and Enterprise,Residential District 18,,s,s,
90494,24,24Q264,Academy of Finance and Enterprise,Residential District 19,,41,s,
90495,24,24Q264,Academy of Finance and Enterprise,Residential District 20,,9,s,
90496,24,24Q264,Academy of Finance and Enterprise,Residential District 21,,s,s,
90497,24,24Q264,Academy of Finance and Enterprise,Residential District 22,,8,s,
90498,24,24Q264,Academy of Finance and Enterprise,Residential District 23,,6,s,
90499,24,24Q264,Academy of Finance and Enterprise,Residential District 24,,751,60,
90500,24,24Q264,Academy of Finance and Enterprise,Residential District 25,,57,8,
90501,24,24Q264,Academy of Finance and Enterprise,Residential District 26,,12,s,
90502,24,24Q264,Academy of Finance and Enterprise,Residential District 27,,74,7,
90503,24,24Q264,Academy of Finance and Enterprise,Residential District 28,,75,12,
90504,24,24Q264,Academy of Finance and Enterprise,Residential District 29,,35,s,
90505,24,24Q264,Academy of Finance and Enterprise,Residential District 30,,799,66,
90506,24,24Q264,Academy of Finance and Enterprise,Residential District 32,,29,s,
90507,24,24Q264,Academy of Finance and Enterprise,Residential District Unknown,,s,s,
78848,17,17K408,Academy of Hospitality and Tourism,Residential District 02,,s,s,
78849,17,17K408,Academy of Hospitality and Tourism,Residential District 03,,s,s,
78850,17,17K408,Academy of Hospitality and Tourism,Residential District 04,,s,s,
78851,17,17K408,Academy of Hospitality and Tourism,Residential District 05,,s,s,
78852,17,17K408,Academy of Hospitality and Tourism,Residential District 06,,s,s,
78853,17,17K408,Academy of Hospitality and Tourism,Residential District 07,,s,s,
78854,17,17K408,Academy of Hospitality and Tourism,Residential District 09,,11,s,
78855,17,17K408,Academy of Hospitality and Tourism,Residential District 10,,s,s,
78856,17,17K408,Academy of Hospitality and Tourism,Residential District 11,,s,s,
78857,17,17K408,Academy of Hospitality and Tourism,Residential District 12,,s,s,
78858,17,17K408,Academy of Hospitality and Tourism,Residential District 13,,28,s,
78859,17,17K408,Academy of Hospitality and Tourism,Residential District 14,,s,s,
78860,17,17K408,Academy of Hospitality and Tourism,Residential District 15,,35,s,
78861,17,17K408,Academy of Hospitality and Tourism,Residential District 16,,23,s,
78862,17,17K408,Academy of Hospitality and Tourism,Residential District 17,,93,27,
78863,17,17K408,Academy of Hospitality and Tourism,Residential District 18,,62,9,
78864,17,17K408,Academy of Hospitality and Tourism,Residential District 19,,60,11,
78865,17,17K408,Academy of Hospitality and Tourism,Residential District 20,,23,11,
78866,17,17K408,Academy of Hospitality and Tourism,Residential District 21,,16,s,
78867,17,17K408,Academy of Hospitality and Tourism,Residential District 22,,69,s^,
78868,17,17K408,Academy of Hospitality and Tourism,Residential District 23,,58,s,
78869,17,17K408,Academy of Hospitality and Tourism,Residential District 24,,13,s,
78870,17,17K408,Academy of Hospitality and Tourism,Residential District 25,,s,s,
78871,17,17K408,Academy of Hospitality and Tourism,Residential District 27,,19,s,
78872,17,17K408,Academy of Hospitality and Tourism,Residential District 28,,7,s,
78873,17,17K408,Academy of Hospitality and Tourism,Residential District 29,,s,s,
78874,17,17K408,Academy of Hospitality and Tourism,Residential District 30,,7,s,
78875,17,17K408,Academy of Hospitality and Tourism,Residential District 31,,6,s,
78876,17,17K408,Academy of Hospitality and Tourism,Residential District 32,,13,s,
78877,17,17K408,Academy of Hospitality and Tourism,Residential District Unknown,,s,s,
82746,19,19K618,Academy of Innovative Technology,Residential District 02,,s,s,
82747,19,19K618,Academy of Innovative Technology,Residential District 04,,s,s,
82748,19,19K618,Academy of Innovative Technology,Residential District 05,,s,s,
82749,19,19K618,Academy of Innovative Technology,Residential District 06,,s,s,
82750,19,19K618,Academy of Innovative Technology,Residential District 07,,s,s,
82751,19,19K618,Academy of Innovative Technology,Residential District 08,,s,s,
82752,19,19K618,Academy of Innovative Technology,Residential District 09,,s,s,
82753,19,19K618,Academy of Innovative Technology,Residential District 10,,6,s,
82754,19,19K618,Academy of Innovative Technology,Residential District 11,,9,s,
82755,19,19K618,Academy of Innovative Technology,Residential District 12,,s,s,
82756,19,19K618,Academy of Innovative Technology,Residential District 13,,16,s,
82757,19,19K618,Academy of Innovative Technology,Residential District 14,,12,s,
82758,19,19K618,Academy of Innovative Technology,Residential District 15,,s,s,
82759,19,19K618,Academy of Innovative Technology,Residential District 16,,35,s,
82760,19,19K618,Academy of Innovative Technology,Residential District 17,,35,s,
82761,19,19K618,Academy of Innovative Technology,Residential District 18,,32,s,
82762,19,19K618,Academy of Innovative Technology,Residential District 19,,327,60,
82763,19,19K618,Academy of Innovative Technology,Residential District 20,,6,s,
82764,19,19K618,Academy of Innovative Technology,Residential District 21,,s,s,
82765,19,19K618,Academy of Innovative Technology,Residential District 22,,25,s,
82766,19,19K618,Academy of Innovative Technology,Residential District 23,,86,6,
82767,19,19K618,Academy of Innovative Technology,Residential District 24,,70,9,
82768,19,19K618,Academy of Innovative Technology,Residential District 25,,7,s,
82769,19,19K618,Academy of Innovative Technology,Residential District 26,,s,s,
82770,19,19K618,Academy of Innovative Technology,Residential District 27,,180,28,
82771,19,19K618,Academy of Innovative Technology,Residential District 28,,23,s,
82772,19,19K618,Academy of Innovative Technology,Residential District 29,,14,s,
82773,19,19K618,Academy of Innovative Technology,Residential District 30,,20,s,
82774,19,19K618,Academy of Innovative Technology,Residential District 31,,s,s,
82775,19,19K618,Academy of Innovative Technology,Residential District 32,,50,s,
82776,19,19K618,Academy of Innovative Technology,Residential District Unknown,,s,s,
96916,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 02,,s,s,
96917,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 03,,s,s,
96918,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 04,,s,s,
96919,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 05,,s,s,
96920,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 06,,s,s,
96921,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 07,,s,s,
96922,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 08,,s,s,
96923,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 09,,s,s,
96924,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 10,,s,s,
96925,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 11,,7,s,
96926,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 12,,s,s,
96927,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 16,,s,s,
96928,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 17,,s,s,
96929,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 18,,7,s,
96930,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 19,,15,s,
96931,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 20,,7,s,
96932,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 21,,s,s,
96933,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 22,,7,s,
96934,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 23,,7,s,
96935,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 24,,6,s,
96936,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 25,,s,s,
96937,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 26,,s,s,
96938,27,27Q309,Academy of Medical Technology: A College Board Sch,Residential District 27,,325,139,
